,x,bed
0,0.0,80.0
1,4.6966731898238745,79.49007098369782
2,9.393346379647749,77.9732853148746
3,14.090019569471623,75.48831564473258
4,18.786692759295498,72.09851988024356
5,23.483365949119374,67.89032578239011
6,28.180039138943247,62.97102736500857
7,32.87671232876712,57.466049278242565
8,37.573385518590996,51.51574892511956
9,42.27005870841487,45.27183784592811
10,46.96673189823875,38.893513612392695
11,51.66340508806262,32.54340085461655
12,56.360078277886494,26.383404910198617
13,61.05675146771037,20.570583812757086
14,65.75342465753424,15.25314386949988
15,70.45009784735812,10.566660926402541
16,75.14677103718199,6.630623665319611
17,79.84344422700586,3.5453870666847536
18,84.54011741682974,1.389613713688
19,89.23679060665361,0.21826817559256995
20,93.9334637964775,0.06121560629801337
21,98.63013698630137,0.9224602889127382
22,103.32681017612524,2.780043540746661
23,108.02348336594912,5.586603581784466
24,112.72015655577299,9.270583091980157
25,117.41682974559686,13.73805366894814
26,122.11350293542074,18.875110668854852
27,126.81017612524461,24.550777370567737
28,131.50684931506848,30.620344417183578
29,136.20352250489236,36.92905939102943
30,140.90019569471625,43.31607245106795
31,145.5968688845401,49.61853743295849
32,150.29354207436398,55.67576384827634
33,154.99021526418787,61.333313921647346
34,159.68688845401172,66.44694020589176
35,164.3835616438356,70.88626337996655
36,169.0802348336595,74.5380964589115
37,173.77690802348334,77.30933066024431
38,178.47358121330723,79.12930934745356
39,183.1702544031311,79.95162952345625
40,187.866927592955,79.75532494233067
41,192.56360078277885,78.54540067417429
42,197.26027397260273,76.35270549358015
43,201.95694716242662,73.23314534537275
44,206.65362035225047,69.2662579414357
45,211.35029354207435,64.55318483135255
46,216.04696673189824,59.21409265186249
47,220.7436399217221,53.38510930411725
48,225.44031311154598,47.21485317534486
49,230.13698630136986,40.86064389744891
50,234.8336594911937,34.484491254752406
51,239.5303326810176,28.248964509499345
52,244.22700587084148,22.313047462656503
53,248.92367906066534,16.828084931251205
54,253.62035225048922,11.933923992688097
55,258.3170254403131,7.755348380618592
56,263.01369863013696,4.398896942612964
57,267.71037181996087,1.950147277673615
58,272.4070450097847,0.47153381119122884
59,277.1037181996086,0.0007559386885205299
60,281.8003913894325,0.5498168250365936
61,286.49706457925635,2.104717366352162
62,291.1937377690802,4.625813117461185
63,295.8904109589041,8.048825084545381
64,300.58708414872797,12.286478611346379
65,305.2837573385518,17.230728573146713
66,309.98043052837573,22.755514143977628
67,314.6771037181996,28.719972900268534
68,319.37377690802344,34.972032312700705
69,324.07045009784736,41.35228705597227
70,328.7671232876712,47.69806327883312
71,333.46379647749507,53.847566209933674
72,338.160469667319,59.64400535025374
73,342.85714285714283,64.93959207434926
74,347.5538160469667,69.59930771577231
75,352.2504892367906,73.50434606385888
76,356.94716242661445,76.5551425004358
77,361.6438356164383,78.67391254421108
78,366.3405088062622,79.80663507897506
79,371.0371819960861,79.92442970033295
80,375.73385518591,79.02429306351496
81,380.43052837573384,77.12917545800875
82,385.1272015655577,74.28739565663177
83,389.8238747553816,70.57140895831733
84,394.52054794520546,66.07595983514852
85,399.2172211350293,60.91566628458614
86,403.91389432485323,55.22209747733349
87,408.6105675146771,49.14041921044721
88,413.30724070450094,42.825692694732425
89,418.00391389432485,36.43892104420764
90,422.7005870841487,30.14294426812807
91,427.39726027397256,24.098287428697766
92,432.0939334637965,18.459067821717866
93,436.79060665362033,13.369065532533018
94,441.4872798434442,8.958057554158351
95,446.1839530332681,5.33850893455962
96,450.88062622309195,2.6027053170891605
97,455.5772994129158,0.8203999841197316
98,460.2739726027397,0.03703539591079874
99,464.9706457925636,0.2725845691560096
100,469.6673189823874,1.5210418359451552
101,474.36399217221134,3.750575966980847
102,479.0606653620352,6.9043417549503445
103,483.75733855185905,10.901929365558388
104,488.45401174168296,15.641414502912028
105,493.1506849315068,21.00195711731804
106,497.84735812133067,26.846882397665443
107,502.5440313111546,33.02716549402611
108,507.24070450097844,39.38523112241052
109,511.9373776908023,45.75897117524476
110,516.6340508806262,51.98587790276375
111,521.3307240704501,57.90718728385903
112,526.0273972602739,63.37192694513469
113,530.7240704500978,68.24076542059916
114,535.4207436399217,72.38956460953648
115,540.1174168297456,75.71254485748376
116,544.8140900195694,78.12498196198995
117,549.5107632093933,79.56536733907522
118,554.2074363992172,79.99697627381806
119,558.904109589041,79.40880427024246
120,563.600782778865,77.81584762690827
121,568.2974559686888,75.25872108452303
122,572.9941291585127,71.80262229420262
123,577.6908023483365,67.5356695087664
124,582.3874755381604,62.566654880039
125,587.0841487279843,57.02227064510116
126,591.7808219178082,51.04387892389876
127,596.4774951076321,44.78390748690542
128,601.1741682974559,38.40196338796816
129,605.8708414872798,32.06076355091004
130,610.5675146771036,25.921986065485942
131,615.2641878669276,20.14214796991759
132,619.9608610567515,14.868614621927723
133,624.6575342465753,10.235842405145654
134,629.3542074363992,6.361950568533771
135,634.050880626223,3.3457096047676487
136,638.7475538160469,1.2640229532262737
137,643.4442270058709,0.1699662352331046
138,648.1409001956947,0.09143401408750407
139,652.8375733855186,1.0304285827032231
140,657.5342465753424,2.9630089122459182
141,662.2309197651663,5.839901063397292
142,666.9275929549901,9.587754496924884
143,671.6242661448141,14.11101225209886
144,676.320939334638,19.294347310039953
145,681.0176125244618,25.00560302338533
146,685.7142857142857,31.099162641747178
147,690.4109589041095,37.41966202202728
148,695.1076320939334,43.80595086264885
149,699.8043052837573,50.09520146429644
150,704.5009784735812,56.127060258340705
151,709.197651663405,61.7477362537159
152,713.8943248532289,66.81392216135848
153,718.5909980430528,71.19644822145361
154,723.2876712328766,74.78357557386435
155,727.9843444227006,77.48384520248256
156,732.6810176125244,79.22840981553438
157,737.3776908023483,79.97278920716951
158,742.0743639921722,79.69800434484137
159,746.771037181996,78.41106126727692
160,751.46771037182,76.14477245535512
161,756.1643835616438,72.95692023030217
162,760.8610567514677,68.92878350957986
163,765.5577299412915,64.16306548296441
164,770.2544031311154,58.7812750457205
165,774.9510763209393,52.92062875302835
166,779.6477495107632,46.73055228483434
167,784.3444227005871,40.36887062135125
168,789.0410958904109,33.99778406621402
169,793.7377690802348,27.77973271441422
170,798.4344422700586,21.87325480640859
171,803.1311154598825,16.428944565669635
172,807.8277886497065,11.58561258047208
173,812.5244618395303,7.466746626558354
174,817.2211350293542,4.177363167135589
175,821.917808219178,1.8013298057898623
176,826.6144814090019,0.3992269602532019
177,831.3111545988257,0.006803276764799193
178,836.0078277886497,0.634064166469372
179,840.7045009784736,2.2650167029441803
180,845.4011741682974,4.858077385061499
181,850.0978473581213,8.347132368678846
182,854.7945205479451,12.643223135015525
183,859.491193737769,17.636814617150005
184,864.187866927593,23.20058795546773
185,868.8845401174168,29.192686676701378
186,873.5812133072407,35.46033353052597
187,878.2778864970645,41.843725767206514
188,882.9745596868884,48.18010954054721
189,887.6712328767122,54.30792955332485
190,892.3679060665362,60.070948143980104
191,897.06457925636,65.32222879247
192,901.7612524461839,69.92788248002353
193,906.4579256360078,73.77048138392492
194,911.1545988258316,76.75205287021825
195,915.8512720156556,78.79657744815206
196,920.5479452054794,79.85192699738431
197,925.2446183953033,79.89119385004045
198,929.9412915851271,78.91337684074307
199,934.637964774951,76.9434068327758
200,939.3346379647749,74.0315110695542
201,944.0313111545988,70.25193255818387
202,948.7279843444227,65.70103713628139
203,953.4246575342465,60.49485648513705
204,958.1213307240704,54.76612973365623
205,962.8180039138942,48.66091908169198
206,967.5146771037181,42.33488573234773
207,972.2113502935421,35.9493210837695
208,976.9080234833659,29.667034370947015
209,981.6046966731898,23.64820160805989
210,986.3013698630136,18.046281668611197
211,990.9980430528375,13.004103628807762
212,995.6947162426613,8.650225133042202
213,1000.3913894324853,5.095654630236616
214,1005.0880626223092,2.431021052384935
215,1009.784735812133,0.724263098444915
216,1014.4814090019569,0.01889703864263481
217,1019.1780821917807,0.3329072040283947
218,1023.8747553816046,1.6582874498649787
219,1028.5714285714284,3.961245283903118
220,1033.2681017612524,7.183063454998141
221,1037.9647749510762,11.241597034615218
222,1042.6614481409001,16.033367820960294
223,1047.358121330724,21.43620266586231
224,1052.0547945205478,27.31234845643558
225,1056.7514677103718,33.511984330548856
226,1061.4481409001955,39.877041577065675
227,1066.1448140900195,46.245233826965425
228,1070.8414872798435,52.454194779766816
229,1075.5381604696672,58.3456179679241
230,1080.2348336594912,63.769293009889665
231,1084.931506849315,68.58693544171823
232,1089.628180039139,72.67571248010289
233,1094.3248532289629,75.93137482238959
234,1099.0215264187866,78.270914633798
235,1103.7181996086106,79.63468195259661
236,1108.4148727984343,79.98790555241828
237,1113.1115459882583,79.32157948512358
238,1117.808219178082,77.65269270051392
239,1122.504892367906,75.0237958884093
240,1127.20156555773,71.50191658707725
241,1131.8982387475537,67.17685021890128
242,1136.5949119373777,62.15887062580928
243,1141.2915851272014,56.57591847768819
244,1145.9882583170254,50.57033923938548
245,1150.6849315068494,44.29525386656648
246,1155.381604696673,37.91065476480045
247,1160.078277886497,31.57932655105918
248,1164.7749510763208,25.462695623739467
249,1169.4716242661448,19.716714362432576
250,1174.1682974559685,14.487884895753687
251,1178.8649706457925,9.909523817018734
252,1183.5616438356165,6.098363084286795
253,1188.2583170254402,3.151573769728003
254,1192.9549902152642,1.1442885421634301
255,1197.651663405088,0.1276860506697517
256,1202.3483365949119,0.12768605066973038
257,1207.0450097847358,1.1442885421634372
258,1211.7416829745596,3.1515737697279036
259,1216.4383561643835,6.098363084286802
260,1221.1350293542073,9.90952381701874
261,1225.8317025440313,14.487884895753254
262,1230.5283757338552,19.716714362432587
263,1235.225048923679,25.46269562373921
264,1239.921722113503,31.57932655105919
265,1244.6183953033267,37.91065476480017
266,1249.3150684931506,44.2952538665665
267,1254.0117416829744,50.57033923938494
268,1258.7084148727984,56.575918477688205
269,1263.4050880626223,62.158870625809286
270,1268.101761252446,67.17685021890107
271,1272.79843444227,71.50191658707708
272,1277.4951076320938,75.02379588840901
273,1282.1917808219177,77.65269270051382
274,1286.8884540117417,79.32157948512352
275,1291.5851272015655,79.98790555241828
276,1296.2818003913894,79.63468195259657
277,1300.9784735812132,78.27091463379807
278,1305.6751467710371,75.93137482238959
