,x,bed,thickness
107,1579.943169427468,245.1495128328987,2915.7292190400003
108,1594.376649116908,245.63875002367993,2915.6764065600005
109,1609.4565506150102,246.1347645333191,2915.6228128
110,1623.8331149931328,246.6371120939669,2915.56921904
111,1638.968900646767,247.14532184793393,2915.51640656
112,1653.3453844320175,247.65889847768986,2915.4628128
113,1668.4242105406447,248.17732403267826,2915.40921904
114,1682.8574078109377,248.70005977726953,2915.3828128
115,1697.9361510831368,249.2265485707699,2915.3292190399998
116,1712.3123902686493,249.75621877344471,2915.3028127999996
117,1727.449457272669,250.28848972354106,2915.2492190400003
118,1742.4695034407923,250.82277738148974,2915.4628128
119,1756.845578790395,251.35849850171505,2915.6764065600005
120,1771.924031746763,251.8950731126323,2915.88921904
121,1786.2999846113526,252.43192632805182,2916.1028128
122,1801.3783546928753,252.96848990351597,2916.31640656
